ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt,telecom
20220831T053332,2600,5,10,149(0x95),-87,56,-8,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2042619,377451872,1273503864,252580,-1137,LGU
20220831T053335,2600,5,10,149(0x95),-87,56,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2045617,377451878,1273503847,252500,-1211,LGU
20220831T053337,2600,5,10,149(0x95),-87,56,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2047614,377451885,1273503836,252480,-1239,LGU
20220831T053339,2600,5,10,149(0x95),-87,62,-8,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2049612,377451895,1273503826,252480,-1236,LGU
20220831T053341,2600,5,10,149(0x95),-87,56,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2051609,377451909,1273503819,252450,-1264,LGU
20220831T053343,2600,5,10,149(0x95),-87,56,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2053607,377451918,1273503811,252440,-1271,LGU
20220831T053345,2600,5,10,149(0x95),-87,56,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2055605,377451925,1273503805,252500,-1212,LGU
20220831T053347,2600,5,10,149(0x95),-87,64,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2057604,377451929,1273503798,252580,-1139,LGU
20220831T053349,2600,5,10,149(0x95),-87,57,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2059602,377451930,1273503793,252590,-1125,LGU
20220831T053352,2600,5,10,149(0x95),-87,57,-8,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2062599,377451926,1273503791,252560,-1156,LGU
20220831T053354,2600,5,10,149(0x95),-87,57,-13,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2064597,377451925,1273503792,252570,-1143,LGU
20220831T053356,2600,5,10,149(0x95),-87,63,-13,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2066595,377451915,1273503792,252520,-1195,LGU
20220831T053358,2600,5,10,149(0x95),-87,63,-13,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2068927,377451905,1273503793,252500,-1213,LGU
20220831T053400,2600,5,10,149(0x95),-87,63,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2070924,377451899,1273503791,252510,-1209,LGU
20220831T053402,2600,5,10,149(0x95),-87,56,-8,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2072922,377451892,1273503786,252520,-1194,LGU
20220831T053404,2600,5,10,149(0x95),-87,56,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2074920,377451882,1273503785,252570,-1145,LGU
20220831T053406,2600,5,10,149(0x95),-87,56,-8,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2076917,377451875,1273503778,252550,-1163,LGU
20220831T053409,2600,5,10,149(0x95),-87,56,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2079582,377451865,1273503775,252530,-1182,LGU
20220831T053411,2600,5,10,149(0x95),-109,78,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2081579,377451856,1273503778,252560,-1154,LGU
20220831T053413,2600,5,10,149(0x95),-109,78,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2083577,377451851,1273503782,252590,-1129,LGU
20220831T053415,2600,5,10,149(0x95),-109,86,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2085577,377451844,1273503790,252600,-1110,LGU
20220831T053417,2600,5,10,149(0x95),-109,86,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2087574,377451831,1273503800,252590,-1125,LGU
20220831T053419,2600,5,10,149(0x95),-88,58,-8,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2089572,377451822,1273503807,252520,-1196,LGU
20220831T053421,2600,5,10,149(0x95),-88,58,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2091572,377451809,1273503811,252460,-1256,LGU
20220831T053424,2600,5,10,149(0x95),-88,58,-8,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2094899,377451795,1273503819,252550,-1169,LGU
20220831T053426,2600,5,10,149(0x95),-88,58,-8,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2096897,377451789,1273503815,252550,-1165,LGU
20220831T053428,2600,5,10,149(0x95),-88,58,-8,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2098897,377451782,1273503813,252580,-1134,LGU
20220831T053430,2600,5,10,149(0x95),-88,58,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2101227,377451769,1273503810,252610,-1105,LGU
20220831T053432,2600,5,10,149(0x95),-88,58,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2103224,377451760,1273503804,252570,-1140,LGU
20220831T053434,2600,5,10,149(0x95),-88,64,-8,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2105222,377451753,1273503803,252570,-1142,LGU
20220831T053436,2600,5,10,149(0x95),-88,64,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2107222,377451753,1273503799,252550,-1168,LGU
20220831T053438,2600,5,10,149(0x95),-88,64,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2109219,377451753,1273503800,252520,-1194,LGU
20220831T053441,2600,5,10,149(0x95),-88,64,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2111549,377451753,1273503801,252560,-1159,LGU
20220831T053443,2600,5,10,149(0x95),-88,64,-8,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2113547,377451754,1273503804,252560,-1153,LGU
20220831T053445,2600,5,10,149(0x95),-88,64,-8,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2115545,377451757,1273503804,252570,-1142,LGU
20220831T053447,2600,5,10,149(0x95),-88,64,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2117545,377451754,1273503804,252540,-1171,LGU
20220831T053449,2600,5,10,149(0x95),-88,64,-8,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2119542,377451747,1273503809,252500,-1211,LGU
20220831T053451,2600,5,10,149(0x95),-88,64,-8,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2121540,377451743,1273503819,252570,-1146,LGU
20220831T053453,2600,5,10,149(0x95),-88,64,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2123537,377451739,1273503825,252580,-1139,LGU
20220831T053455,2600,5,10,149(0x95),-88,57,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2125537,377451737,1273503829,252610,-1101,LGU
20220831T053458,2600,5,10,149(0x95),-88,57,-8,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2128532,377451735,1273503824,252590,-1123,LGU
20220831T053500,2600,5,10,149(0x95),-88,57,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2130532,377451734,1273503821,252610,-1108,LGU
20220831T053502,2600,5,10,149(0x95),-88,57,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2132530,377451734,1273503817,252570,-1147,LGU
20220831T053504,2600,5,10,149(0x95),-88,57,-8,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2134527,377451737,1273503811,252560,-1153,LGU
20220831T053506,2600,5,10,149(0x95),-88,65,-8,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2136524,377451740,1273503805,252570,-1143,LGU
20220831T053508,2600,5,10,149(0x95),-88,65,-8,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2138522,377451740,1273503798,252570,-1140,LGU
20220831T053510,2600,5,10,149(0x95),-88,65,-8,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2140522,377451741,1273503791,252560,-1158,LGU
20220831T053513,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2143517,377451748,1273503785,252640,-1073,LGU
20220831T053515,2600,5,10,149(0x95),-88,65,-8,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2145517,377451749,1273503783,252670,-1046,LGU
20220831T053517,2600,5,10,149(0x95),-88,65,-8,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2147514,377451748,1273503779,252690,-1029,LGU
20220831T053519,2600,5,10,149(0x95),-88,65,-8,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2149512,377451741,1273503771,252640,-1079,LGU
20220831T053521,2600,5,10,149(0x95),-88,65,-8,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2151509,377451735,1273503757,252580,-1136,LGU
20220831T053523,2600,5,10,149(0x95),-88,58,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2153507,377451726,1273503751,252570,-1140,LGU
20220831T053525,2600,5,10,149(0x95),-88,58,-8,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2155507,377451718,1273503745,252590,-1121,LGU
20220831T053527,2600,5,10,149(0x95),-88,58,-8,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2157504,377451712,1273503742,252630,-1082,LGU
20220831T053530,2600,5,10,149(0x95),-88,58,-8,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2160502,377451708,1273503739,252620,-1092,LGU
20220831T053532,2600,5,10,149(0x95),-88,65,-8,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2162499,377451706,1273503741,252650,-1064,LGU
20220831T053534,2600,5,10,149(0x95),-88,65,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2164497,377451704,1273503746,252620,-1096,LGU
20220831T053536,2600,5,10,149(0x95),-88,65,-8,0,-2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2166495,377451704,1273503751,252640,-1076,LGU
20220831T053538,2600,5,10,149(0x95),-88,57,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2168492,377451707,1273503757,252620,-1093,LGU
20220831T053540,2600,5,10,149(0x95),-88,65,-8,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2170492,377451711,1273503768,252620,-1091,LGU
20220831T053542,2600,5,10,149(0x95),-88,65,-8,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2172489,377451717,1273503782,252590,-1120,LGU
20220831T053544,2600,5,10,149(0x95),-88,65,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2174487,377451725,1273503788,252580,-1138,LGU
20220831T053547,2600,5,10,149(0x95),-88,65,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2177817,377451733,1273503798,252570,-1143,LGU
20220831T053549,2600,5,10,149(0x95),-88,65,-8,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2179814,377451735,1273503801,252550,-1169,LGU
20220831T053551,2600,5,10,149(0x95),-88,65,-8,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2181812,377451741,1273503802,252580,-1132,LGU
20220831T053553,2600,5,10,149(0x95),-88,65,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2183812,377451746,1273503797,252590,-1128,LGU
20220831T053555,2600,5,10,149(0x95),-88,65,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2185809,377451747,1273503793,252600,-1117,LGU
20220831T053557,2600,5,10,149(0x95),-88,65,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2188140,377451743,1273503786,252610,-1103,LGU
20220831T053559,2600,5,10,149(0x95),-88,65,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2190137,377451742,1273503781,252600,-1115,LGU
20220831T053601,2600,5,10,149(0x95),-88,65,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2192137,377451738,1273503778,252590,-1120,LGU
20220831T053604,2600,5,10,149(0x95),-88,65,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2194467,377451732,1273503772,252590,-1125,LGU
20220831T053606,2600,5,10,149(0x95),-88,65,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2196797,377451730,1273503767,252570,-1145,LGU
20220831T053608,2600,5,10,149(0x95),-88,56,-8,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2198795,377451731,1273503762,252570,-1146,LGU
20220831T053610,2600,5,10,149(0x95),-88,56,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2200795,377451734,1273503762,252610,-1109,LGU
20220831T053612,2600,5,10,149(0x95),-88,64,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2202792,377451735,1273503764,252620,-1094,LGU
20220831T053614,2600,5,10,149(0x95),-88,64,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2204789,377451738,1273503769,252660,-1053,LGU
20220831T053616,2600,5,10,149(0x95),-88,64,-8,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2206787,377451742,1273503770,252680,-1031,LGU
20220831T053619,2600,5,10,149(0x95),-88,64,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2210117,377451742,1273503774,252660,-1050,LGU
20220831T053621,2600,5,10,149(0x95),-88,56,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2212117,377451745,1273503778,252660,-1056,LGU
20220831T053623,2600,5,10,149(0x95),-88,56,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2214114,377451748,1273503779,252640,-1076,LGU
20220831T053625,2600,5,10,149(0x95),-88,56,-8,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2216445,377451750,1273503782,252670,-1049,LGU
20220831T053627,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2218442,377451747,1273503782,252670,-1045,LGU
20220831T053629,2600,5,10,149(0x95),-88,65,-8,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2220442,377451743,1273503779,252640,-1074,LGU
20220831T053631,2600,5,10,149(0x95),-88,65,-8,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2222439,377451739,1273503779,252620,-1095,LGU
20220831T053633,2600,5,10,149(0x95),-88,65,-8,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2224437,377451732,1273503776,252630,-1088,LGU
20220831T053636,2600,5,10,149(0x95),-88,65,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2226767,377451727,1273503770,252650,-1065,LGU
20220831T053638,2600,5,10,149(0x95),-88,57,-8,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2228767,377451727,1273503765,252680,-1034,LGU
20220831T053640,2600,5,10,149(0x95),-88,57,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2230764,377451724,1273503760,252680,-1033,LGU
20220831T053642,2600,5,10,149(0x95),-88,57,-8,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2232762,377451721,1273503755,252630,-1081,LGU
20220831T053644,2600,5,10,149(0x95),-88,57,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2234760,377451712,1273503751,252590,-1126,LGU
20220831T053646,2600,5,10,149(0x95),-88,57,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2236757,377451704,1273503748,252590,-1126,LGU
20220831T053648,2600,5,10,149(0x95),-88,57,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2238757,377451698,1273503747,252620,-1096,LGU
20220831T053650,2600,5,10,149(0x95),-88,57,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2240754,377451696,1273503744,252640,-1070,LGU
20220831T053653,2600,5,10,149(0x95),-88,57,-8,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2243752,377451692,1273503740,252620,-1092,LGU
20220831T053655,2600,5,10,149(0x95),-88,57,-8,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2245749,377451692,1273503740,252660,-1057,LGU
20220831T053657,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2247747,377451692,1273503742,252650,-1062,LGU
20220831T053659,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2249745,377451695,1273503747,252610,-1103,LGU
20220831T053701,2600,5,10,149(0x95),-88,65,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2251742,377451700,1273503757,252630,-1083,LGU
20220831T053703,2600,5,10,149(0x95),-88,57,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2253742,377451710,1273503767,252670,-1046,LGU
20220831T053705,2600,5,10,149(0x95),-88,57,-8,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2255739,377451716,1273503773,252660,-1052,LGU
20220831T053708,2600,5,10,149(0x95),-88,57,-8,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2258735,377451727,1273503784,252650,-1066,LGU
20220831T053710,2600,5,10,149(0x95),-88,57,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2260735,377451729,1273503792,252670,-1049,LGU
20220831T053712,2600,5,10,149(0x95),-88,57,-8,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2262732,377451732,1273503803,252670,-1040,LGU
20220831T053714,2600,5,10,149(0x95),-88,65,-8,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2264730,377451733,1273503811,252670,-1044,LGU
20220831T053716,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2266727,377451732,1273503820,252690,-1027,LGU
20220831T053718,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2268727,377451728,1273503826,252660,-1053,LGU
20220831T053720,2600,5,10,149(0x95),-88,65,-8,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2270724,377451726,1273503833,252650,-1065,LGU
20220831T053722,2600,5,10,149(0x95),-88,65,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2272722,377451723,1273503840,252670,-1046,LGU
20220831T053725,2600,5,10,149(0x95),-88,65,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2275719,377451719,1273503850,252640,-1070,LGU
20220831T053727,2600,5,10,149(0x95),-88,58,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2278049,377451715,1273503864,252680,-1037,LGU
20220831T053729,2600,5,10,149(0x95),-88,66,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2279714,377451709,1273503874,252670,-1044,LGU
20220831T053731,2600,5,10,149(0x95),-88,58,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2281712,377451703,1273503887,252660,-1055,LGU
20220831T053733,2600,5,10,149(0x95),-88,58,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2283712,377451699,1273503899,252700,-1019,LGU
20220831T053735,2600,5,10,149(0x95),-88,65,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2285709,377451696,1273503909,252660,-1058,LGU
20220831T053737,2600,5,10,149(0x95),-88,59,-8,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2287707,377451694,1273503913,252670,-1041,LGU
20220831T053739,2600,5,10,149(0x95),-88,59,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2289704,377451689,1273503918,252690,-1029,LGU
20220831T053742,2600,5,10,149(0x95),-88,66,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2293035,377451690,1273503917,252660,-1059,LGU
20220831T053744,2600,5,10,149(0x95),-88,58,-8,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2295032,377451694,1273503919,252670,-1040,LGU
20220831T053746,2600,5,10,149(0x95),-88,58,-8,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2297032,377451696,1273503923,252690,-1029,LGU
20220831T053748,2600,5,10,149(0x95),-88,66,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2299029,377451698,1273503930,252680,-1036,LGU
20220831T053750,2600,5,10,149(0x95),-88,66,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2301027,377451699,1273503932,252670,-1041,LGU
20220831T053752,2600,5,10,149(0x95),-88,66,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2303024,377451700,1273503936,252620,-1098,LGU
20220831T053754,2600,5,10,149(0x95),-88,66,-8,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2305024,377451698,1273503947,252680,-1033,LGU
20220831T053757,2600,5,10,149(0x95),-88,57,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2307687,377451697,1273503953,252670,-1044,LGU
20220831T053759,2600,5,10,149(0x95),-88,65,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2309684,377451695,1273503960,252670,-1041,LGU
20220831T053801,2600,5,10,149(0x95),-88,65,-8,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2311682,377451697,1273503961,252660,-1057,LGU
20220831T053803,2600,5,10,149(0x95),-88,65,-8,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2313682,377451699,1273503964,252710,-1003,LGU
20220831T053805,2600,5,10,149(0x95),-88,65,-8,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2315679,377451698,1273503963,252690,-1021,LGU
20220831T053807,2600,5,10,149(0x95),-88,65,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2317677,377451697,1273503955,252690,-1027,LGU
20220831T053809,2600,5,10,149(0x95),-88,65,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2319674,377451697,1273503945,252690,-1021,LGU
20220831T053811,2600,5,10,149(0x95),-88,65,-8,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2321672,377451696,1273503939,252650,-1067,LGU
20220831T053814,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2325337,377451694,1273503925,252630,-1083,LGU
20220831T053816,2600,5,10,149(0x95),-88,65,-8,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2327334,377451697,1273503923,252690,-1027,LGU
20220831T053818,2600,5,10,149(0x95),-88,58,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2329332,377451699,1273503919,252640,-1074,LGU
20220831T053820,2600,5,10,149(0x95),-88,65,-8,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2331330,377451702,1273503915,252640,-1071,LGU
20220831T053822,2600,5,10,149(0x95),-88,65,-8,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2333327,377451701,1273503916,252620,-1098,LGU
20220831T053824,2600,5,10,149(0x95),-88,65,-8,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2335327,377451705,1273503918,252590,-1121,LGU
20220831T053826,2600,5,10,149(0x95),-88,65,-8,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2337324,377451709,1273503927,252660,-1050,LGU
20220831T053829,2600,5,10,149(0x95),-88,65,-8,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2339655,377451715,1273503932,252670,-1042,LGU
20220831T053831,2600,5,10,149(0x95),-88,65,-8,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2341652,377451723,1273503933,252670,-1047,LGU
20220831T053833,2600,5,10,149(0x95),-88,65,-8,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2343652,377451729,1273503930,252660,-1058,LGU
20220831T053835,2600,5,10,149(0x95),-88,65,-8,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2345649,377451735,1273503927,252640,-1070,LGU
20220831T053837,2600,5,10,149(0x95),-88,65,-8,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,2347647,377451744,1273503926,252650,-1067,LGU
